id,name,category,address,area,city,state,zip,country,phone,email,url,latitude,longitude,rating,rating_count,main_deity,facebook,instagram,linkedin,twitter,whatsapp,youtube,tiktok,source_file,has_coordinates
REL00303,"Mugunthamman Temple, Old Washermentpet",Hindu Temples,"Mugunthamman Temple, Old Washermentpet, Chennai - 600021",Old Washermentpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00304,"Badrakaliamman Veerabadraswamy Temple, Royapuram",Hindu Temples,"Badrakaliamman Veerabadraswamy Temple, Royapuram, Chennai - 600013",Royapuram,Chennai,Tamil Nadu,600013,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00305,"Kummalamman Temple, Tondiarpet",Hindu Temples,"Kummalamman Temple, Tondiarpet, Chennai - 600081",Tondiarpet,Chennai,Tamil Nadu,600081,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00306,"Thanigai Subramani Temple, Tondiarpet",Hindu Temples,"Thanigai Subramani Temple, Tondiarpet, Chennai - 600081",Tondiarpet,Chennai,Tamil Nadu,600081,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00307,"Srinivasa Varadharajaperumal Temple, Tondiarpet",Hindu Temples,"Srinivasa Varadharajaperumal Temple, Tondiarpet, Chennai - 600081",Tondiarpet,Chennai,Tamil Nadu,600081,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00308,"Agatheeswar Seniamman Temple, Tondiarpet",Hindu Temples,"Agatheeswar Seniamman Temple, Tondiarpet, Chennai - 600021",Tondiarpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00309,"Chimbaravinayagar Nagathamman Temple, Korkupet",Hindu Temples,"Chimbaravinayagar Nagathamman Temple, Korkupet, Chennai - 600021",Korkupet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00310,"Sidhi Ganeshar Durga Lakshmi Nataraja Peruman Temple, Old Washermentpet",Hindu Temples,"Sidhi Ganeshar Durga Lakshmi Nataraja Peruman Temple, Old Washermentpet, Chennai - 600021",Old Washermentpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00311,"Sri Navasakthi Vinayakar Temple, Mylapore",Hindu Temples,"Sri Navasakthi Vinayakar Temple, Mylapore, Chennai - 600004",Mylapore,Chennai,Tamil Nadu,600004,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00312,"Pathala Ponniamman Temple, Kilpauk",Hindu Temples,"Pathala Ponniamman Temple, Kilpauk, Chennai - 600010",Kilpauk,Chennai,Tamil Nadu,600010,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00313,"Devi Karumariyamman Temple, Kilpauk",Hindu Temples,"Devi Karumariyamman Temple, Kilpauk, Chennai - 600010",Kilpauk,Chennai,Tamil Nadu,600010,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00314,"Selliamman Temple, Kilpauk",Hindu Temples,"Selliamman Temple, Kilpauk, Chennai - 600010",Kilpauk,Chennai,Tamil Nadu,600010,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00315,"Selva Vinayagar Temple, Kilpauk",Hindu Temples,"Selva Vinayagar Temple, Kilpauk, Chennai - 600010",Kilpauk,Chennai,Tamil Nadu,600010,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00316,"Dharmaraja Thirowpathiyamman Temple, Kilpauk",Hindu Temples,"Dharmaraja Thirowpathiyamman Temple, Kilpauk, Chennai - 600010",Kilpauk,Chennai,Tamil Nadu,600010,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00317,"Chellapillairayar Temple, Ootery",Hindu Temples,"Chellapillairayar Temple, Ootery, Chennai - 600012",Ootery,Chennai,Tamil Nadu,600012,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00318,"Reveeswar Temple, Vyasarpadi",Hindu Temples,"Reveeswar Temple, Vyasarpadi, Chennai - 600039",Vyasarpadi,Chennai,Tamil Nadu,600039,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00319,"Palathaamman Temple, Vyasarpadi",Hindu Temples,"Palathaamman Temple, Vyasarpadi, Chennai - 600039",Vyasarpadi,Chennai,Tamil Nadu,600039,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00320,"Vetri Vinayagar Temple, Sarma Nagar",Hindu Temples,"Vetri Vinayagar Temple, Sarma Nagar, Chennai - 600039",Sarma Nagar,Chennai,Tamil Nadu,600039,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00321,"Nagathamman Temple, Puzhal",Hindu Temples,"Nagathamman Temple, Puzhal, Chennai - 600066",Puzhal,Chennai,Tamil Nadu,600066,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00322,"Devi Karumariamman Temple, Vyasarpadi",Hindu Temples,"Devi Karumariamman Temple, Vyasarpadi, Chennai - 600039",Vyasarpadi,Chennai,Tamil Nadu,600039,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00323,"Komaleeswarar Temple, Komaleeswaran Pet",Hindu Temples,"Komaleeswarar Temple, Komaleeswaran Pet, Chennai - 600002",Komaleeswaran Pet,Chennai,Tamil Nadu,600002,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00324,"Varasithi Vinayagar Temple, Komaleeswaran Pet",Hindu Temples,"Varasithi Vinayagar Temple, Komaleeswaran Pet, Chennai - 600002",Komaleeswaran Pet,Chennai,Tamil Nadu,600002,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00325,"Mathamman Temple, Pudupet",Hindu Temples,"Mathamman Temple, Pudupet, Chennai - 600002",Pudupet,Chennai,Tamil Nadu,600002,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00326,"Chinna Chadai Amman Temple, Komaleeswaran Pet",Hindu Temples,"Chinna Chadai Amman Temple, Komaleeswaran Pet, Chennai - 600002",Komaleeswaran Pet,Chennai,Tamil Nadu,600002,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00327,"Thiruchadai Amman Temple, Egmore",Hindu Temples,"Thiruchadai Amman Temple, Egmore, Chennai - 600008",Egmore,Chennai,Tamil Nadu,600008,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00328,"Karpaga Vinayagar Temple, Egmore",Hindu Temples,"Karpaga Vinayagar Temple, Egmore, Chennai - 600008",Egmore,Chennai,Tamil Nadu,600008,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00329,"Ellamman Pazhandi Amman Temple, Nochi Kuppam",Hindu Temples,"Ellamman Pazhandi Amman Temple, Nochi Kuppam, Chennai - 600004",Nochi Kuppam,Chennai,Tamil Nadu,600004,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00330,"Ellamman Temple, Triplicane",Hindu Temples,"Ellamman Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00331,"Selva Vinayagar Subramaniya Swamy Temple, Pudupakkam",Hindu Temples,"Selva Vinayagar Subramaniya Swamy Temple, Pudupakkam, Chennai - 600014",Pudupakkam,Chennai,Tamil Nadu,600014,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00332,"Sorna Vinayagar Thanthondri Amman Temple, Cheppauk",Hindu Temples,"Sorna Vinayagar Thanthondri Amman Temple, Cheppauk, Chennai - 600005",Cheppauk,Chennai,Tamil Nadu,600005,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00333,"Prasanna Vinayagar Temple, Jam Bazaar",Hindu Temples,"Prasanna Vinayagar Temple, Jam Bazaar, Chennai - 600005",Jam Bazaar,Chennai,Tamil Nadu,600005,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00334,"Sundara Moorthy Vinayagar Temple, Triplicane",Hindu Temples,"Sundara Moorthy Vinayagar Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00335,"Ellamman Renuga Parameshwari Temple, Triplicane",Hindu Temples,"Ellamman Renuga Parameshwari Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00336,"Sundara Vinayagar Thulukkanathamman Temple, Triplicane",Hindu Temples,"Sundara Vinayagar Thulukkanathamman Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00337,"Theertha Paleeswarar Temple, Triplicane",Hindu Temples,"Theertha Paleeswarar Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00338,"Siva Vishnu Temple, Anna Nagar West Extension",Hindu Temples,"Siva Vishnu Temple, Anna Nagar West Extension, Chennai - 600101",Anna Nagar West Extension,Chennai,Tamil Nadu,600101,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00339,"Vellieswarar Temple, Mylapore",Hindu Temples,"Vellieswarar Temple, Mylapore, Chennai - 600004",Mylapore,Chennai,Tamil Nadu,600004,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00340,"Kalyana Venkatea Perumal Temple, Elephant Gate",Hindu Temples,"Kalyana Venkatea Perumal Temple, Elephant Gate, Chennai - 600079",Elephant Gate,Chennai,Tamil Nadu,600079,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00341,"Sengaluneer Vinayagar Koluramman Temple, V.O.C.Nagar",Hindu Temples,"Sengaluneer Vinayagar Koluramman Temple, V.O.C.Nagar, Chennai - 600003",V.O.C.Nagar,Chennai,Tamil Nadu,600003,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00342,"Nimishambal Temple, Park Town",Hindu Temples,"Nimishambal Temple, Park Town, Chennai - 600079",Park Town,Chennai,Tamil Nadu,600079,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00343,"Angala Parameshwari Temple, Royapuram",Hindu Temples,"Angala Parameshwari Temple, Royapuram, Chennai - 600013",Royapuram,Chennai,Tamil Nadu,600013,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00344,"Ella Muthamman Temple, Tondaiarpet",Hindu Temples,"Ella Muthamman Temple, Tondaiarpet, Chennai - 600081",Tondaiarpet,Chennai,Tamil Nadu,600081,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00345,"Varasiddhi Vinayagar Temple, Royapuram",Hindu Temples,"Varasiddhi Vinayagar Temple, Royapuram, Chennai - 600013",Royapuram,Chennai,Tamil Nadu,600013,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00346,"Sivasubramaniya Swamy And Karpaga Vinayagar Temple, Choolai",Hindu Temples,"Sivasubramaniya swamy and Karpaga Vinayagar Temple, Choolai, Chennai - 600112",Choolai,Chennai,Tamil Nadu,600112,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00347,"Siva Subra Maniya Swamy Temple, Mint",Hindu Temples,"Siva Subra Maniya Swamy Temple, Mint, Chennai - 600079",Mint,Chennai,Tamil Nadu,600079,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00348,"Kasi Vishvwa Nathar Temple, Eranayur",Hindu Temples,"Kasi Vishvwa Nathar Temple, Eranayur, Chennai - 600057",Eranayur,Chennai,Tamil Nadu,600057,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00349,"Badala Vigneshwarar Temple, Royapuram",Hindu Temples,"Badala Vigneshwarar Temple, Royapuram, Chennai - 600013",Royapuram,Chennai,Tamil Nadu,600013,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00350,"Aranga Natha Swamy Temple, Geroge Down",Hindu Temples,"Aranga Natha Swamy Temple, Geroge Down, Chennai - 600079",Geroge Down,Chennai,Tamil Nadu,600079,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00351,"Alluri Venkadathiri Swamy Madam Ramar Temple, Sowkarpet",Hindu Temples,"Alluri Venkadathiri Swamy Madam Ramar Temple, Sowkarpet, Chennai - 600079",Sowkarpet,Chennai,Tamil Nadu,600079,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00352,"Angala Parameshwari Temple, Vallalar Nagar",Hindu Temples,"Angala Parameshwari Temple, Vallalar Nagar, Chennai - 600079",Vallalar Nagar,Chennai,Tamil Nadu,600079,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00353,"Periya Palayathamman Temple, Moolakothalam",Hindu Temples,"Periya Palayathamman Temple, Moolakothalam, Chennai - 600021",Moolakothalam,Chennai,Tamil Nadu,600021,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00354,"Varasidhi Vinayagar Siva Vishnu Temple, Perambur",Hindu Temples,"Varasidhi Vinayagar Siva Vishnu Temple, Perambur, Chennai - 600011",Perambur,Chennai,Tamil Nadu,600011,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00355,"Agatheeswara Swamy Temple, Villivakkam",Hindu Temples,"Agatheeswara Swamy Temple, Villivakkam, Chennai - 600049",Villivakkam,Chennai,Tamil Nadu,600049,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00356,"Thanthonriyamman And Selliyamman Temple, Peravallur",Hindu Temples,"Thanthonriyamman and Selliyamman Temple, Peravallur, Chennai - 600082",Peravallur,Chennai,Tamil Nadu,600082,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00357,"Moppiliyamman Temple, Villivakkam",Hindu Temples,"Moppiliyamman Temple, Villivakkam, Chennai - 600049",Villivakkam,Chennai,Tamil Nadu,600049,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00358,"Solaiyamman Temple, Ayanpuram",Hindu Temples,"Solaiyamman Temple, Ayanpuram, Chennai - 600023",Ayanpuram,Chennai,Tamil Nadu,600023,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00359,"Siva Subramania Swamy Temple, Sowcarpet",Hindu Temples,"Siva Subramania Swamy Temple, Sowcarpet, Chennai - 600079",Sowcarpet,Chennai,Tamil Nadu,600079,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00360,"Selva Vinayagar Pazhaniyandavar Thathu Gugu Swamy Temple, Kondithoppu",Hindu Temples,"Selva Vinayagar Pazhaniyandavar Thathu Gugu Swamy Temple, Kondithoppu, Chennai - 600079",Kondithoppu,Chennai,Tamil Nadu,600079,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00361,"Elanthai Muthu Mari Amman Temple, Kondithoppu",Hindu Temples,"Elanthai Muthu Mari Amman Temple, Kondithoppu, Chennai - 600079",Kondithoppu,Chennai,Tamil Nadu,600079,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00362,"Pavam Theerthamman Temple, Broad Way",Hindu Temples,"Pavam Theerthamman Temple, Broad Way, Chennai - 600079",Broad Way,Chennai,Tamil Nadu,600079,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00363,"Arulsakthi Vinayagar Temple, Kuralagam",Hindu Temples,"Arulsakthi Vinayagar Temple, Kuralagam, Chennai - 600108",Kuralagam,Chennai,Tamil Nadu,600108,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00364,"Vaikunta Perumal And Dharmaraja Temple, Sowcarpet",Hindu Temples,"Vaikunta Perumal And Dharmaraja Temple, Sowcarpet, Chennai - 600079",Sowcarpet,Chennai,Tamil Nadu,600079,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00365,"Siva Sundara Vinayagar Temple, Old Washermanpet",Hindu Temples,"Siva Sundara Vinayagar Temple, Old Washermanpet, Chennai - 600021",Old Washermanpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00366,"Arunachaleswarar And Varadaraja Perumal Temple, Sowcarpet",Hindu Temples,"Arunachaleswarar And Varadaraja Perumal Temple, Sowcarpet, Chennai - 600079",Sowcarpet,Chennai,Tamil Nadu,600079,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00367,"Anjaneya Swamy Temple, Seven Wells",Hindu Temples,"Anjaneya Swamy Temple, Seven Wells, Chennai - 600001",Seven Wells,Chennai,Tamil Nadu,600001,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00368,"Prasanna Venkatesa Perumal Temple, Seven Wells",Hindu Temples,"Prasanna Venkatesa Perumal Temple, Seven Wells, Chennai - 600001",Seven Wells,Chennai,Tamil Nadu,600001,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00369,"Santhana Venugopala Swamy Temple, Seven Wells",Hindu Temples,"Santhana Venugopala Swamy Temple, Seven Wells, Chennai - 600001",Seven Wells,Chennai,Tamil Nadu,600001,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
